Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
ARHGAP21,6657.06928835052,1.6541734381467428,0.4517961796837924,3.6613267498288327,0.0002509125093991182,0.003889629316214594,up
PRTFDC1,374.4226612454388,3.562409003834084,0.5895945702237381,6.042133329827357,1.520896989249807e-09,1.7878599676854066e-07,up
RP11-165A20.3,10.915294860725373,3.730582856695472,1.1979372059508027,3.114172293976385,0.0018446173970914552,0.01742108299978006,up
ANKRD26,731.2917162912554,0.9468186778570494,0.36832761323912033,2.5705883670534617,0.010152592154861806,0.059038131618136175,up
LRRC37A6P,20.39743892503806,1.3900546923616781,0.5306358367868383,2.619601986889696,0.00880324451907623,0.05332736690181175,up
MKX,260.8310096876853,3.0319062015127574,1.227944976679711,2.4690896246107448,0.013545728734689864,0.07171813912270729,up
BAMBI,1900.8607850024646,2.682605842062978,0.5492711500298133,4.883937271996484,1.0398816876704003e-06,4.745320567224372e-05,up
SVIL-AS1,982.9709195636817,0.8915770308488068,0.35395643820061845,2.518889147436474,0.011772571358338752,0.0654262576862447,up
SVIL,7058.20739389222,2.4616163531090813,0.606524041660599,4.058563525972415,4.937550240334144e-05,0.0010895499055422462,up
ZEB1-AS1,377.3971292283559,1.3440211833120337,0.5165937354907499,2.6016985708029354,0.009276334540704175,0.05546882742588439,up
EPC1,1967.7554921149624,0.5915408261926242,0.23421681509188083,2.5256121169633734,0.011549692174336504,0.06456741128098835,up
CREM,1456.564862204262,1.0339200748101602,0.5254910227232827,1.9675313756113586,0.0491219824046928,0.16808217963263697,up
RP11-324I22.3,58.1767932487608,3.4448192430513322,1.1277185344698943,3.054679991289347,0.002253007777360785,0.02023661105376629,up
RP11-324I22.2,2.646181815517639,3.361049977197343,1.3134028998751335,2.5590395586281116,0.010496179671722347,,up
RP11-324I22.4,83.39143392396463,1.490390100748912,0.5919856449243667,2.517611894017003,0.011815343348518314,0.06562107412962197,up
RP11-425A6.5,3.550271198616963,2.622092345662386,1.159493509915918,2.2614118347695884,0.023733766588698618,0.10522705993730778,up
ZNF248,1624.6466917138368,1.5345144015827694,0.3202831653860865,4.791117883866869,1.6585464038181832e-06,7.027883756644192e-05,up
ZNF25,1126.9759388322468,1.0140587795662694,0.5085292581135845,1.9941011522679595,0.046141001353097996,0.1612785425481196,up
ZNF32-AS1,23.88642878473732,1.2626922127448712,0.45819585840977867,2.7557914144557953,0.0058550321949230886,0.04036649088116029,up
ZNF32-AS2,55.19944285222702,1.079245390187882,0.4348871756754844,2.481667546327514,0.013076921726650571,0.07013062362267902,up
PARGP1,172.7220232837508,0.7005986582561722,0.3245647384292276,2.1585790916376455,0.030882836295260892,0.12451537443431564,up
AGAP7P,42.94366151506166,3.5392797156734797,1.3865135799456376,2.5526469894454604,0.010690778894562082,0.06115679859772883,up
HNRNPA1P33,1.1159657767563567,3.665752737176677,1.8587874113340201,1.9721204882412178,0.048595853614403876,,up
RBP3,1.157874049250023,3.6588889891826932,1.7253701386732356,2.120640033793724,0.033952106434469734,,up
ZNF488,17.530914279352082,2.6035662498281082,1.1288639629931223,2.3063596103510045,0.02109054685674834,0.09674496669102561,up
RP11-541M12.6,8.877695112778982,2.081204231891741,0.6661321122861714,3.124311519450743,0.0017822166096153756,0.016995350839132194,up
ARHGAP22,248.62473587832199,1.7356378591788477,0.5500712566348102,3.155296406136578,0.001603351250642206,0.015724677836459835,up
RP11-523O18.5,14.093012542771959,3.036421975455544,1.2591924033474504,2.4114042995998766,0.015891221703057085,0.08008083256090145,up
RP11-523O18.1,2.1520971037208705,5.247218391382598,2.501081161652475,2.0979800543200837,0.03590690735535969,,up
VSTM4,2861.8653198609936,3.151447690124721,1.0557740153099437,2.9849642484329855,0.0028361146954255546,0.023924090530955847,up
RP11-179B15.6,1.1966224301140969,3.7637248890824186,1.7467678771490456,2.1546794730535757,0.031186925184778842,,up
SLC16A9,1051.241703899404,5.407134778689083,1.1904585151190226,4.542060651436036,5.57070077918813e-06,0.00019287780856781762,up
RP11-131N11.4,4.239454398575001,2.6642526544323704,0.998037521803048,2.6694914732455644,0.007596620192363295,0.048192535311364165,up
CDK1,97.70406271856275,1.9308625092813725,0.931480295138544,2.0728967852123863,0.03818188628957137,0.14278188180013593,up
PRELID1P3,1.127556562413928,2.925703342061451,1.3619495150185665,2.148173122277272,0.03170000504806962,,up
RPL7AP50,30.70042805766117,1.5725629715573035,0.7760569696294023,2.0263499112806937,0.042728939940003735,0.15373600868837617,up
LINC01515,181.78228882139356,2.363647737438073,1.1829398480711013,1.9981132103143122,0.045704387869616746,0.16022413756105405,up
LRRTM3,71.78146631275425,3.9460088670049673,1.6819137682714158,2.3461421991095723,0.01896886898404927,0.09019140333907043,up
HNRNPH3,9606.581722361676,0.9346129609444354,0.3427239513741454,2.727013846558205,0.006391035712597372,0.0428797816919112,up
RUFY2,1263.004359117896,1.0955475117935811,0.4580968987109079,2.391519163033999,0.01677880803021169,0.0829484922237475,up
TET1,190.42659740068999,2.592464895876647,0.5491916456246376,4.720510438442738,2.352535347226503e-06,9.376691276937635e-05,up
