Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LINC01506,10.342682611273084,-4.534946941483159,1.9578379306788989,-2.3163035460808663,0.02054170086596587,0.09506499408380324
PIP5K1B,557.7421291449741,-3.9807232348930968,1.4278982197603942,-2.7878200139230334,0.005306401614317847,0.037663049187432934
C9orf135,88.29270870868727,-10.916061307428814,4.502394836279173,-2.424501116488034,0.015329436189109575,0.07828600355315239
KLF9,11963.160284527543,-1.665782938363178,0.714012686581682,-2.332987872159628,0.019648781850015267,0.09222093398565584
TRPM3,153.9928612569889,3.040556529052489,0.8695530588654589,3.4966889001800836,0.00047107084261822365,0.006344386831167946
TMEM2,7062.276077717025,-4.161392288724445,0.847271282371711,-4.911522879750785,9.037173975846666e-07,4.2298948798141766e-05
GDA,1655.3896632172846,-8.999624521796138,2.3358664008744956,-3.852799337507865,0.0001167750858834299,0.0021616949679248284
TMC1,2.847560541672606,3.607517699483305,1.2524348014715445,2.8804035908652996,0.003971663993005325,
OSTF1,1732.2510418418562,-1.4811401480331017,0.6977267662716818,-2.1228082676942526,0.033769921755574736,0.13186174433740414
PCSK5,1352.7257617413713,1.9488824691307642,0.9154356477395427,2.1289125827064748,0.03326149355002024,0.13056544946598062
GCNT1,236.24187462984798,-1.970505440024591,0.9314322729439417,-2.1155649178833915,0.03438182821744839,0.13333020006064017
VPS13A,2805.4548085080132,-1.1224548470531952,0.19179591639519988,-5.852339654303959,4.8470547222149085e-09,4.926036609919525e-07
PSAT1,4612.054809296754,-4.918553000692645,1.4844117126255585,-3.313469544101708,0.0009214614199216087,0.010377366338211428
RASEF,1554.3209769490395,-5.440418189587588,1.6455886227081573,-3.3060621072077243,0.0009461711292273498,0.010604516403980873
RP11-439K3.1,2.6548907748484356,2.452353884647156,1.2008999493633248,2.0420967508136783,0.0411419351357773,
UBQLN1,6355.182165074792,-0.5831859920277005,0.2655305008830804,-2.1963050952270513,0.02807011328780006,0.1172107578750191
SLC28A3,522.5731878339141,-7.221366754243934,1.8631481493385547,-3.8758950847830467,0.00010623345370067027,0.002004370688202957
RP11-229M1.2,1.5918177558009579,2.742322624879848,1.2342833043855412,2.221793501650781,0.026297264098239185,
C9orf170,15.449329881335263,3.5977629686537087,1.3333996852453716,2.69818795404294,0.006971806548361847,0.045333625603406154
CDK20,765.9271001879752,1.151555855901402,0.25084968475378333,4.590621100567415,4.4192895658381945e-06,0.00015744644907118228
RP11-350E12.4,3.8810508168543127,-4.2326683757260195,2.1461715190047417,-1.9721948307695663,0.04858736955612501,0.16701458159374652
SPIN1,5018.876874575239,1.7208401629795846,0.38944141220540707,4.418739530638165,9.927820879178693e-06,0.00030585601788281314
RP11-317B17.4,6.4154403047256015,3.423069697208133,0.8058185983469244,4.247940794901359,2.1574438799436667e-05,0.0005768787833698427
HNRNPA1P14,11.717236726478644,3.515803981073456,0.9547129026515505,3.682577213850275,0.0002308879028192538,0.0036536721544766413
NXNL2,82.88898459334328,3.9892477631209324,1.0931914659223898,3.6491757276525845,0.0002630831002438447,0.00403789819742493
C9orf47,50.034083029751,-1.9292598545574022,0.8804239030549514,-2.1912851841745007,0.02843116153099671,0.11798662587551428
S1PR3,744.0557615781106,-2.0486888742366776,0.6946851353993263,-2.949089839181644,0.0031871131326045043,0.026082865626943896
SHC3,643.2632250056976,-3.9415559033077243,1.4259156689758399,-2.764227919690886,0.005705766930449262,0.0396050091507021
RP11-82L18.2,219.54323193013786,-4.226489287660083,1.0147820075119833,-4.1649233592764245,3.114571732071524e-05,0.0007694561724753133
UNQ6494,43.993330257056414,-3.174496229647739,1.3538150823569906,-2.3448521670485047,0.019034625107046507,0.09037452387635717
RP5-1050E16.2,3.222979534743984,4.719393659606812,1.8737373881383648,2.5187060307825333,0.011778695027238679,
DIRAS2,38.67288842369649,-3.23111318458884,1.2358323987020294,-2.614523771979449,0.008935194241317149,0.053872381165683096
SYK,1322.0093753379472,-3.610945887553078,1.3369355748669638,-2.700912411514218,0.006914954651174036,0.04511344710915562
LINC00484,6.2940904040993,3.0186704140859053,1.0444106578964032,2.8903098520326784,0.0038486228036828693,0.029850386640802355
RP11-100G15.7,6.090817854620763,4.762272797823602,1.3651112124258573,3.488560312504395,0.00048562924960656714,0.006506258680784622
LINC00475,32.58158430145156,2.770594866202578,1.3357782934472715,2.074142752426711,0.038066055069613844,0.14250469603328142
CENPP,237.3241070519616,1.0831034627058458,0.3923575640577244,2.7605010376364185,0.005771277466208623,0.03990770314055727
ANKRD19P,21.089628688513404,-1.3244651568730066,0.46111138626605874,-2.872332361163594,0.004074541924310798,0.03108541470881117
FGD3,1838.8175051163125,-3.7923678609986897,1.1815888058565287,-3.209549584594802,0.0013294311460933907,0.013624933349014183
NINJ1,3737.767684711585,-1.640734676701249,0.6895957581590977,-2.379270256941912,0.017346952604909698,0.08487052613501718
WNK2,2318.505405872145,-4.817908832964605,1.6669240459335526,-2.890298957962634,0.003848756190426867,0.029850386640802355
RP11-165J3.6,24.29279551671918,-1.4650933611417905,0.5359612416177978,-2.733580802819639,0.0062649749251768505,0.04230101783121659
FAM120A,9226.942190558833,-0.6031204523228659,0.24831381291911314,-2.4288638849073174,0.015146217467664964,0.07773940872890656
PHF2,4084.1415537239473,0.72795614274712,0.35958333974935386,2.024443466303358,0.04292454326608981,0.15408446894950184
BARX1,7.461710286864488,-6.6017273427288385,3.190917312718507,-2.068912070023051,0.03855433873518379,0.14363701282252128
ZNF169,327.35675078714513,0.8460579676378972,0.28107947780434234,3.0100310924400993,0.0026122094744950794,0.022580430865772615
NUTM2F,6.122803632355332,-6.293767762864962,2.656954127128134,-2.3687905254381683,0.017846357934733076,0.08648228430036209
RP11-307E17.8,25.931789903441622,1.9134062120529434,0.8859160224868514,2.1598054030920766,0.030787737203261913,0.12432553242330349
FBP2,30.976707773235233,-5.63854315599676,1.4183466925805153,-3.975433640796308,7.025113115231815e-05,0.0014347767050155995
FBP1,8445.761851954447,-8.795444493575832,1.3031528801015995,-6.749357368484733,1.485014113673426e-11,2.6490367150835963e-09
FANCC,1808.6911082343054,-2.2133378509683643,1.0864384339823077,-2.0372418553488028,0.04162581137361502,0.15123669311060325
RP11-435O5.7,12.265098265887163,-4.226693306755711,1.3534009344461182,-3.1230163946099925,0.0017900777632834748,0.017046338596520733
LINC00476,199.3092140380536,0.9190273222207133,0.44460126984634796,2.0670820902925553,0.03872641939379843,0.14402533807499884
ERCC6L2,908.012957445787,0.9054566210359286,0.3041575150999852,2.976933253608018,0.00291147387923397,0.024345914318419894
RP11-569G13.3,96.79488171819199,-5.581377331055164,1.823069358724333,-3.061527694678964,0.002202106194956995,0.019877398063396317
EIF4BP3,107.77360589814444,1.3391685230444692,0.6325103361816179,2.11722788773517,0.03424051165020269,0.13298435013474733
HSD17B3,307.6965584856106,-3.8644630703418983,1.204546598876877,-3.2082304445051237,0.0013355443873399539,0.013654670050763481
HEMGN,36.04274609580199,-5.034500115726114,1.7936261975729133,-2.806883687659482,0.005002330011139394,0.03611919958620764
NANS,1798.7859683313939,-1.5333793222677934,0.5847808922643014,-2.622143340440674,0.008737867187963776,0.05316405557854208
CORO2A,489.21529870723117,-3.1188406654659895,1.259248167494649,-2.4767482264207805,0.01325853935507952,0.07071128588934214
TBC1D2,1530.4981089462765,-2.681506564463158,0.9756326426191503,-2.7484797528550056,0.005987233260561955,0.04104496996605077
GALNT12,284.82867052677625,-3.894592925685901,1.4183815866144767,-2.745800539459817,0.006036345075467089,0.04129287383483239
ALG2,2784.668673565049,-1.2417393489722945,0.6121758833430925,-2.0284029194210595,0.04251914239150888,0.15320076566561816
SEC61B,5984.207372001066,-1.8670034725877866,0.7053574386586596,-2.6468898891010024,0.008123579948534312,0.05049327507484449
KRT8P11,12.613210339089626,-3.479222472754192,0.9472672247289448,-3.6729049437446246,0.00023980870675338237,0.0037644801849674035
NAMA,7.758112851858527,2.155584563854933,0.88972045338935,2.422766112258441,0.015402839896261965,0.07847871024968066
NR4A3,2327.9395555424376,3.4050918183101446,1.2553856122010898,2.7123871623316895,0.006680052009508269,0.04407693913878594
ERP44,3923.4276633901272,-0.9615751166479606,0.364142189128931,-2.640658361911198,0.008274511169321323,0.05109039541963353
TEX10,1544.4419036567276,0.8251064773306844,0.1523108436964982,5.417253672199667,6.052144529803164e-08,4.423614751024324e-06
TMEFF1,124.17299071538633,2.625031414590521,0.6341099581086032,4.1397101260171905,3.477449514256114e-05,0.0008301435033882125
PLPPR1,119.39185460112174,-7.474562707323998,2.040604733456231,-3.662915499889151,0.0002493608153848659,0.0038715429334464668
RP11-35N6.6,45.94604803638257,-8.069311245650136,4.055507177252588,-1.9897169189863715,0.046622127868025484,0.16244828026027347
BAAT,9627.621576028825,-14.585266298179455,3.0197973443892714,-4.829882483762897,1.3661365420291332e-06,5.987762379831814e-05
ALDOB,152565.77044703442,-12.181782103854315,2.2987109289933523,-5.299397131760688,1.1618567346337422e-07,7.758587288945583e-06
SLC44A1,5766.549496820374,-1.0083664759639765,0.4440125958010644,-2.271031239878982,0.023145086868201298,0.10345330662711527
RALGAPA1P1,45.237611028172495,0.8232244458788354,0.4157184286848988,1.9802452551431466,0.04767597696444323,0.1648815748896397
ZNF462,823.6469858300586,2.1335621951553687,0.8120885873538909,2.6272530218745804,0.008607730268570165,0.052567534455579684
RP11-417L14.1,16.320260321809318,-7.726632457807894,3.4590952845681517,-2.2337148364424197,0.025501842164337832,0.11007216442810384
RN7SL659P,1.609476799516522,4.190109558754568,2.1059696708973865,1.9896343317086311,0.046631231375238495,
CTNNAL1,3499.189548592905,2.486369602745715,0.5179579778247763,4.800330739546688,1.584038066308867e-06,6.746828277020207e-05
FRRS1L,804.9239983571438,7.855805632732968,1.0468535343177525,7.504207011970108,6.18015727260573e-14,1.751662576298884e-11
EPB41L4B,13250.811096157244,-3.13405498319914,1.4891797694809563,-2.104551141123475,0.03533039846967886,0.13556605513884445
PTPN3,4221.471081042873,-5.903119883061177,0.985095947274895,-5.992431396546887,2.0672665469408013e-09,2.2828529154074849e-07
C9orf152,290.2943377122548,-6.960923921756263,1.631125918001911,-4.267557669786292,1.976246917533633e-05,0.0005351601127321173
TXN,4641.42420522853,-1.4421583743303181,0.4373636061386815,-3.29738998418865,0.0009758789739410512,0.01080924739307958
SVEP1,3266.3165677264024,-2.3601433678859745,1.1546151388460748,-2.044095290699815,0.040944134301572344,0.14970614083396036
RP11-4O1.2,142.5047334399926,-2.1922473370700706,0.812325110356505,-2.6987314673898966,0.006960431518578255,0.04528274613808026
C9orf147,51.067735465784956,3.3313928379114435,0.6480271687587003,5.140822790335697,2.7353795279322447e-07,1.5715494679735052e-05
KIAA1958,1160.8062028186225,1.1225307646405616,0.5709268091169446,1.9661552877097954,0.049280675548826584,0.16836954563625708
RP11-408O19.5,9.939634104088436,-3.553799448667096,1.1782289091488753,-3.016221568722394,0.0025594615876443462,0.022245078582357625
SLC46A2,37.74922184524507,-4.385586215945337,2.161964692712656,-2.028518888734794,0.042507317491851,0.15320076566561816
ZFP37,252.3162358905171,1.7244985971066793,0.7130034715421703,2.4186398326739207,0.015578656619554421,0.07906803655157456
SLC31A2,71.71521692030248,-2.603265726953351,0.6126393179371947,-4.2492632299845745,2.1447477067866846e-05,0.0005746887526514867
SLC31A1,3721.673273662846,-2.6908707395885356,0.8844315912164677,-3.042486006054408,0.0023463272669049574,0.02089091178062079
WDR31,294.10569916202394,0.6636369007404932,0.22595262793326468,2.937062103727773,0.0033133774279613445,0.02679801674377487
BSPRY,1637.5809100624392,-8.45701144787303,1.6582784915716713,-5.099874050623249,3.398795685570835e-07,1.8888862558437127e-05
RGS3,2501.030795356656,-2.330097245995977,0.7903400447064322,-2.948221163286089,0.0031960832104096885,0.0261394314249249
RP11-168K11.3,13.853631909083605,-3.7121847690123446,1.3329460322117326,-2.784947536737692,0.005353638438809256,0.03784038873249801
ZNF618,2138.9413313594882,0.9906244736144539,0.41153320541042904,2.4071556331073873,0.01607731678365988,0.08063809039389226
AMBP,51469.79234797547,-13.18543275248655,2.400516323006778,-5.492748633331964,3.9572585077864486e-08,3.03140262087461e-06
KIF12,3323.791008684897,-4.664088998070208,1.683757912754978,-2.770047263171455,0.005604815900627701,0.039085087153939865
ORM1,130784.11246792236,-13.575892803289824,2.8515097976433306,-4.76094902935624,1.9268471267269855e-06,7.87691399930748e-05
ORM2,42333.501291940855,-15.1500924956707,3.513112398966746,-4.312441725498606,1.6146144655755786e-05,0.000457003470483099
TMEM268,1126.5567501094615,1.2136934608266663,0.3790965583248744,3.2015417554557892,0.0013669426213678577,0.013892167063136526
TNFSF8,79.36266075757202,-3.1117776103385206,1.5215385676779973,-2.0451519773746973,0.040839877259720436,0.1494883669132169
BRINP1,264.15883115227246,-5.306273985484369,1.951100075935087,-2.719631889174765,0.006535462628234024,0.04344881839552299
FBXW2,5275.189883647829,-0.8155496387967094,0.25142447084830766,-3.243716238300274,0.0011798121894333218,0.012485072188003859
PSMD5-AS1,1484.7516108402083,-2.0345780980521986,0.9414474363216226,-2.161117041224949,0.030686299516935182,0.1241157527784945
C5,10949.096092142383,-4.351724418203611,1.6017464340108711,-2.7168622484812572,0.006590403085465331,0.043725753826416885
GSN-AS1,42.21398218503539,1.917217065759415,0.8295445744890309,2.3111682297968748,0.020823564465843127,0.0958823656966051
RBM18,1166.3868486206757,0.5639709122220202,0.2772078433040003,2.034469535566282,0.0419042771491823,0.1519022603095767
ZBTB26,705.5943374200356,1.1634905583748867,0.2301990763363874,5.054279873281032,4.320177058611899e-07,2.3151974073136748e-05
MIR600HG,686.7049178575551,-0.951777774433827,0.27966762522040534,-3.403246170105436,0.0006659025450960791,0.00817838614485117
NR5A1,1387.7961926931891,8.816442163949025,1.0192302063570495,8.650098975638592,5.145478471014863e-18,3.3655387260799522e-15
NR6A1,582.0738452936656,-2.3461390397198527,0.5071769247712247,-4.625878909570146,3.730131918429752e-06,0.0001377017874200066
MIR181A2HG,14.228266703458047,2.847432118632737,1.1023426831853933,2.583073450811713,0.009792447264716406,0.0577007502564073
OLFML2A,1613.9550215534316,2.59007585526046,1.2783962073725927,2.0260353091814,0.04276116643940212,0.15373600868837617
ARPC5L,2243.0118674138694,-1.7422625313408162,0.405149832597464,-4.300291870222339,1.7057330499321046e-05,0.0004760562841435236
HNRNPA1P15,1.0538227794700217,3.5621081343412295,1.7876244065739468,1.9926490829067114,0.0462998865155565,
RP11-423C15.3,5.418496986956615,4.3246793343002,1.010159474561901,4.2811847467705855,1.8590094061303068e-05,0.0005099082896879354
PBX3,2849.8128263665867,2.0048124214220846,0.3498164273215917,5.731041382968072,9.981590832334071e-09,9.326754598608418e-07
LMX1B,7.865974178960926,-5.199819070419258,2.0021052226119114,-2.597175718684588,0.009399382586221404,0.05601070994626766
ANGPTL2,2252.1115167268395,2.137614518933547,0.6131509990762569,3.4862774783927146,0.000489792677618943,0.006548281663197912
PTRH1,773.2611932572942,-1.9909470223777141,0.9413366595073528,-2.1150212331257485,0.03442813765993848,0.1334054936140708
SH2D3C,2649.605598617596,-3.0977588509923493,1.541277879561863,-2.0098639525488715,0.04444558987984088,0.15759835310604128
RP11-228B15.4,1251.541458773463,1.9007847690667328,0.33673791704297784,5.644700738658236,1.654688152845912e-08,1.4656055587134157e-06
PTGES2,3068.8820124220856,-1.3788468756663423,0.6010397680316552,-2.294102568590307,0.021784607864523953,0.09902059194870662
LCN2,2177.8227033408193,-7.961438621775992,1.4361562471402232,-5.543574132431187,2.9635911747088697e-08,2.390459060109289e-06
SWI5,859.4022371069891,0.650440076574016,0.26100438929763004,2.492065663433355,0.012700255569825855,0.06868270823687764
SLC27A4,2243.3404805369546,-1.9527686909959443,0.6609377619187599,-2.954542475114278,0.0031313304586944803,0.025708757216233506
RP11-216B9.6,41.795689688849706,0.9540493004472443,0.46776557587392825,2.039588523941272,0.0413913260242784,0.15066371797279077
WDR34,2439.7608793154936,-0.7199140745245961,0.36730068957117695,-1.9600128585794239,0.0499942873803312,0.1699952381744693
PKN3,1122.707095982691,-2.1222789586526876,0.7634862897986157,-2.7797211122317336,0.005440560063395575,0.03828503356059523
ZDHHC12,1723.2931705637816,-2.82152933363975,0.8125936353560713,-3.4722513331074527,0.0005161129027942404,0.006779363561986755
ENDOG,410.4069714854571,-2.3243611777837856,0.6752315419931525,-3.442317239687474,0.0005767534376880043,0.007357745907140053
LRRC8A,5352.831206804423,-1.0844735359074245,0.49434499604844584,-2.193758497762049,0.028252775900532608,0.11764506064795405
DOLK,882.7676515742409,-1.668637464684054,0.560327329498181,-2.9779690849247986,0.002901652506971318,0.024300148982380615
CRAT,8570.111107670098,-1.9839690632078137,0.9982157443842152,-1.987515298540693,0.04686532227799168,0.16296677761668169
IER5L,644.6907191644168,1.5650684149669005,0.700017318082547,2.2357567084966683,0.025367712135421154,0.10973460553882623
RP11-247A12.2,21.285581209551804,2.0519358352221158,0.706098696907765,2.9060184421925825,0.0036605987317766416,0.028793775223216266
RP11-65J3.3,50.0240775435107,5.164851217789623,1.3480694662295294,3.831294563948108,0.00012747078408300425,0.002318697298094144
LINC00963,6628.709705199242,-1.859520061723998,0.5515627879465685,-3.3713660572477466,0.0007479640023505596,0.008896831167530327
NTMT1,709.5292711880913,-0.9399417037846028,0.4022380784598572,-2.3367795196903707,0.019450651274513037,0.09162819267988054
C9orf50,4.470117110765436,1.9605590210606614,0.7360579192582885,2.6635934072094205,0.00773109447816286,0.04880289261159525
TOR1B,1479.908845106914,-1.0411155271770005,0.3993607468268906,-2.6069550787080455,0.009135134390547802,0.05481725315654761
ASS1,27073.934497612492,-3.801953232615561,1.6208633818113725,-2.3456346014595897,0.01899471875159719,0.09027412893267389
PRDM12,6.975513969014742,-3.3772849717550053,1.1983242966112588,-2.8183397276560522,0.004827270407351003,0.03526312738290857
PLPP7,262.64956268575384,2.7746410736168636,1.1372431439509856,2.4397958241166138,0.014695565098727669,0.07599212854316727
RP11-40A7.2,79.03167237811147,-6.956911472952236,1.1455541065553303,-6.0729662904108475,1.2556882225457411e-09,1.4967920966784725e-07
RAPGEF1,7942.487137784934,-1.7432097249648575,0.67945027788006,-2.5656177967927447,0.010299224373923145,0.05969618599282107
NTNG2,336.80750623124374,-3.2626528049596053,1.4149459869431011,-2.3058497179870128,0.02111903104073877,0.09681516134877671
BARHL1,3.420865365788079,-2.95874959257452,1.496731436289919,-1.9768072753978063,0.048063419013224425,
EEF1A1P5,2345.482243955677,2.3471202218390137,0.7387249642721602,3.177258567607159,0.0014867441957046943,0.014861033576893045
CEL,357258.29962341214,-9.927034540829816,2.782470921017182,-3.567704685014573,0.0003601220451456065,0.005143534854210121
CELP,14412.144645555134,-10.192428647794191,2.874214577978906,-3.546161349916093,0.00039088679291318906,0.005485838448995577
LCN1P1,8.651595478052593,3.6531819950085582,1.1360595931061028,3.2156605315222824,0.0013014468208427566,0.013402748063333822
ABO,3640.1677105404897,3.4924058391813193,1.5661293578216482,2.229960010480205,0.025750097813473382,0.11089975436837625
SURF1,2630.5421894564165,-1.2118258923060463,0.5994784297058554,-2.021467049115762,0.04323144001603115,0.1547125145018152
SURF4,17574.219032400866,-1.9766258248602901,0.5979286372159818,-3.305788854776494,0.0009470942760922649,0.010605543410376464
CACFD1,3339.5958925740356,-1.7888544129514652,0.8573052216988752,-2.08660155995153,0.03692416616939909,0.13958188423461787
SLC2A6,752.7296706114207,-3.522992002056503,1.2992755092161568,-2.7115049710910792,0.0066978536742481505,0.044154273711041955
ADAMTSL2,2295.209427746745,-3.638677855186911,1.0331520116146045,-3.521919150600505,0.00042843478428599856,0.005907536709379209
DBH,1079.9620347816558,-4.521564339565121,1.7246923153239198,-2.6216643394250365,0.008750156396817393,0.05320804279533132
DBH-AS1,2304.346061793575,-3.513394934863385,1.5767212225206981,-2.2282917770628683,0.025861064329016838,0.11120739498675761
SARDH,3755.0390089159987,-3.729210668342455,1.456748565334285,-2.5599549277652454,0.010468573946558857,0.06043571218783888
VAV2,5623.727169885276,-2.6270770530265044,0.6904474287755031,-3.8048907759502866,0.00014186677790162393,0.0025284852297974554
LINC00094,1124.1875600350374,1.0311588849242004,0.4761564912535312,2.165588212836431,0.030342667908760772,0.12333227966675206
COL5A1,7208.290705490349,2.814953940240002,0.6681256137462964,4.213210633335947,2.5176607404525878e-05,0.0006480626420605959
FCN1,2057.9205847950166,-6.966590722636898,1.8643759829406732,-3.736687656557623,0.00018646030486368706,0.0031169173766499303
RP11-447M12.2,2.2055137391489517,4.157659912224719,1.9288534018145858,2.155508504852346,0.03112206381540002,
PPP1R26-AS1,158.50588709931293,1.731038293093753,0.5809255911708696,2.9797934871569405,0.0028844277010513105,0.02419561533249519
SOHLH1,2.4058205706737312,4.26617441858705,1.5745081237788252,2.709528362640782,0.006737894402043722,
KCNT1,331.3695992576013,4.833431471421916,0.9349769114255311,5.1695730796737305,2.3462937131782436e-07,1.3918978216154375e-05
CAMSAP1,2296.680300729631,0.7547565375423697,0.3429766390671087,2.200606255852574,0.027763910342630163,0.1163565109858146
RP11-432J22.2,9.349500856046202,1.409556861862406,0.4764911274152913,2.958201697287619,0.00309439578071017,0.025462884506495396
CCDC187,445.4937857130325,-7.147638166656882,2.1642872574107517,-3.3025367322117716,0.0009581453796650005,0.010701107920260288
CARD9,162.5822363728576,-2.6309793182802657,1.0549019903877142,-2.494050956632745,0.012629441229657269,0.06844368309482202
SEC16A,9284.757862358505,-1.1194082615675347,0.394553100968799,-2.8371548945348595,0.004551752401250246,0.033720551511912056
C9orf163,35.06726613260197,-4.0334572852256985,0.8023134843132907,-5.02728342984037,4.974768120120617e-07,2.605777412241413e-05
NOTCH1,5283.074222044649,-2.095722943120228,0.5815873931162494,-3.6034531833487122,0.00031401732880608114,0.004640943244793931
RP11-413M3.4,2.808513646802295,-5.22934506798973,2.6458003981814313,-1.9764699829904315,0.048101572179805915,
LINC01451,200.76583501457344,-6.943764899133543,1.43969128115633,-4.823092971401795,1.4134904455985036e-06,6.147670394987768e-05
HSPC324,113.52532755988068,-5.859975195834544,2.047375960942715,-2.862188141124953,0.0042072707713947475,0.03184666768768801
EGFL7,4929.16941365441,-2.5637351857348545,1.2021692151428571,-2.1325909476314435,0.032958296562131735,0.12986301930852925
AGPAT2,9429.265010609939,-3.431345384997927,0.9752760370590599,-3.5183325075279535,0.0004342678562996352,0.0059718268174379485
C9orf172,758.2673739207708,-2.2075102652792404,0.7641807095830315,-2.8887280686315004,0.0038680341494188963,0.02994527560471218
FBXW5,10727.400504340327,-1.7807091613665242,0.6541863838104951,-2.722021132562063,0.006488399317148317,0.04324864859710907
C8G,4905.286582720493,-8.907554581658797,2.3649156613803495,-3.7665421761635476,0.0001655241322569467,0.0028376042269774556
PTGDS,3505.9166815028057,-3.4189755272854137,1.1148494981572583,-3.066759713249779,0.00216392732046065,0.019609101960081962
LCNL1,45.34192503910761,-3.7042956052205556,1.3788615953874046,-2.686488344886999,0.007220746732836358,0.04646670746920349
C9orf142,1704.8098990942453,-0.9332711204663346,0.2833999963625001,-3.2931232619797823,0.0009908102667389473,0.010925949334598414
CLIC3,354.5960253200682,-4.802529685294935,1.876393443087658,-2.5594470621215972,0.0104838821835177,0.060477917372083446
ABCA2,4031.3178066322366,-1.3120228939295318,0.40558208940495394,-3.2349132967248484,0.0012167967458667566,0.012757611257836044
C9orf139,125.59510336112817,-3.068401532895979,1.3804507704577786,-2.2227533198293266,0.026232438334580235,0.11227979079574729
FUT7,58.82114729154951,-5.473492653606954,1.698156660974168,-3.223196527973467,0.0012676854551056326,0.013145279786296577
DPP7,6436.829592948237,-0.8297919466134828,0.23687452155996003,-3.5030865335317944,0.0004599000314737925,0.006230265482137532
SSNA1,2497.9630113329126,-1.504690890721722,0.5717319607499426,-2.631811747497926,0.008493090830412522,0.05206687190410791
TPRN,4068.94572603561,-2.975743185596777,1.1997881675650528,-2.4802238145388538,0.013129993749923052,0.07029024356071084
NDOR1,1007.6833260821054,-0.7322214541157287,0.28601233251388253,-2.560104481089773,0.010464069857680757,0.06043195788987513
CYSRT1,65.45946649814854,-2.638796903232874,0.5088067799515158,-5.186245559629383,2.1457584290145485e-07,1.2939077495942442e-05
RNF224,40.47791655337729,-2.9276789529294223,0.9718148948264462,-3.0125890933707784,0.0025902938910816404,0.022436606746214453
SLC34A3,21.59969366599354,-2.352493939100692,1.0051128875078155,-2.3405270873938524,0.019256541485503063,0.09103203174669518
TUBB4B,5188.106718357769,-1.4591657734308574,0.5398578137480616,-2.702870526778768,0.006874351787895638,0.044905976890507
STPG3,34.20098521504948,-2.0299549989653043,0.9509428349672375,-2.134676159619249,0.03278747166777425,0.12944987072794512
RP13-122B23.8,38.87232484037547,-3.26207358936095,0.9526718390341562,-3.4241314329896917,0.0006167678354127961,0.007719887494379301
ENTPD8,349.8547626054189,-4.909853324220905,1.7548900732482124,-2.797812466471484,0.005144997539375908,0.03686512303966133
ARRDC1,4046.8906141503426,-1.5923457387972675,0.3734513003483846,-4.263864491332077,2.009213217640827e-05,0.0005417866804312882
ZMYND11,4804.795301237512,0.6167643513981208,0.2857282472424707,2.1585697506299786,0.030883561646709596,0.12451537443431564
PRR26,628.539535584757,-3.0325674740246225,1.3223160648892358,-2.2933756569603854,0.0218263868761049,0.09910453948425772
RP11-363N22.3,7.973968905776411,2.6795482937926636,1.3596475908899257,1.9707667720271744,0.04875055902242082,0.1674004583319781
WDR37,2285.3693220221467,-0.4774438952449267,0.19793073294363406,-2.4121766647572174,0.015857595704240994,0.08003787273832282
LINC00200,7.846384552469541,7.112325035333938,2.3468242500314203,3.030616815570538,0.0024405475947135236,0.021526946263328933
ADARB2,187.28757938618878,-3.996071407200319,1.0151600218264625,-3.9363955645245374,8.271459165057365e-05,0.0016386452982166903
RP11-29A19.2,2.134138897182855,3.4479661731330133,1.3027862851846026,2.646609203937423,0.00813032494329548,
RP11-118K6.3,16.770816186447995,2.344488392335236,1.0666883709846036,2.1979131451214404,0.02795529597339603,0.11694188996152169
PITRM1-AS1,85.54364219584096,0.9511378033998699,0.39846447717710104,2.387007770775833,0.016986132234587507,0.08361621906061224
KLF6,16161.26002628924,-1.6766630925017687,0.822698371904915,-2.03800463178205,0.041549469662566216,0.1510669073007984
AKR1C6P,151.6798418283759,-6.577157517393964,3.1039165856164956,-2.118986556492019,0.034091603092904946,0.13260791450090154
AKR1C1,4176.624324166513,-3.5430015717825425,0.9750333939411575,-3.633723310195015,0.000279360441930062,0.004236745251601636
AKR1C2,3463.117620089472,-4.543145094488723,1.2565609306838081,-3.615539034797451,0.000299723305235101,0.004468522380620801
RP11-499O7.7,28.31796828188227,-3.269390432942856,1.1399232108874056,-2.8680795352852813,0.004129717035254216,0.031361998169782614
AKR1C3,4257.808759319115,-3.7058595612889813,0.7546939176908841,-4.910413976341158,9.088431972591533e-07,4.246095443019e-05
AKR1C5P,47.79793835958437,-9.27631219205649,3.685870063167654,-2.5167225195356955,0.011845207590232802,0.06570110902788617
AKR1C8P,439.53196434166506,-14.743575815239458,6.455468419629727,-2.2838893875473594,0.022378032488420383,0.10083752530420696
AKR1C4,3217.7751879420775,-14.037368869551623,3.4862379773681496,-4.026509079609302,5.661105443297382e-05,0.0012145427985960717
ARL4AP3,61.0869466614825,-8.317980313312699,4.0241349958744115,-2.067023179351683,0.038731969861401545,0.14402533807499884
RP11-445P17.8,6.662080171019324,-6.442510302074486,2.9262265185395475,-2.201644425425371,0.027690435222099352,0.11615192685156145
UCN3,23.510502512720812,-8.25344873935362,4.1562461560862385,-1.9857940144540298,0.047056200663913555,0.16344725255116704
CALML5,14.5847918534073,-3.8088226524612128,1.613746463005577,-2.360236096423314,0.01826330759172501,0.08803452633358148
ANKRD16,396.24112153628005,0.6638139219822377,0.3091235271813657,2.147406663074117,0.031760920660054946,0.12673069374586918
