Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
CASZ1,1158.1940502421191,-2.7361887970249064,0.8467589580056778,-3.2313668147890553,0.0012319972360838032,0.012869376533686213,down
RP4-734G22.3,170.20153445496555,-2.124159638848427,0.7885586760613158,-2.693724263434849,0.007065859258798022,0.04574695528748191,down
C1orf127,95.16621784315431,-4.6458866482370755,1.8268463052274098,-2.5431185069828555,0.010986795904597783,0.062367005400640586,down
MASP2,5274.656750296915,-5.11072596257616,1.9024523386935388,-2.6863884359309744,0.007222906482608474,0.04646888309328111,down
RP4-635E18.6,3.3734380390625693,-2.38551978294393,1.158595400253104,-2.0589757066382233,0.039496565758230864,,down
ANGPTL7,44.75509131906318,-4.216218018530253,1.1433630547235745,-3.687558384112375,0.00022641615454070086,0.0036052744607857293,down
FBXO2,2586.779257841667,-3.4621494476336134,1.3278285838204953,-2.6073768028642244,0.009123889621906004,0.05476265890945888,down
FBXO6,865.6402190962904,-1.2060018584494014,0.3089106994315128,-3.9040468998607114,9.459743677542503e-05,0.0018294814364702937,down
MAD2L2,1919.3788444461431,-1.2242321727639258,0.5288530975673033,-2.314881350596848,0.020619426249750765,0.09526629352556387,down
NPPA-AS1,46.79142952741302,-1.4235209361150143,0.31994177569423715,-4.449312482016881,8.614560471544347e-06,0.00027062662939485806,down
NPPA,111.8839257582014,-2.239991807583418,0.9162962917850419,-2.44461516178318,0.014500677806917764,0.07527936704139758,down
NPPB,11.898883135050138,-3.8651705130131666,1.4114834084166945,-2.7383747410455572,0.006174367587215084,0.041917343376495234,down
KIAA2013,4466.183619651505,-1.4497814514803873,0.5304830085760023,-2.7329460662125564,0.006277061005158111,0.04232660565175212,down
DHRS3,10014.198522520357,-2.69315652297593,0.8631568751690448,-3.120124047495409,0.0018077489417062268,0.017155456753714337,down
RNU6ATAC18P,2.7347264009488175,-3.5232980130337155,1.7803771329264872,-1.9789616187904577,0.04782032772770078,,down
EFHD2,5973.557706659073,-1.3722835129406163,0.64100051160397,-2.1408462054215267,0.03228644245229426,0.1280624108359759,down
CTRC,125788.76220608047,-12.725256260853442,2.8914991794528646,-4.400919893486305,1.0779291731193159e-05,0.00032502240280260795,down
CELA2A,88828.36874757953,-13.857988642033755,3.2677352149532646,-4.2408542095513555,2.2267073920420737e-05,0.0005880028867867625,down
